Name,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40
103258.wav,-406.7009582519531,131.16737365722656,-12.931783676147461,33.107208251953125,6.4478559494018555,27.06479835510254,16.709205627441406,22.44871711730957,14.41840648651123,12.109339714050293,3.226001501083374,7.143852710723877,-1.7816778421401978,2.275897741317749,-5.055568218231201,-0.5172479748725891,-3.9588522911071777,0.19431331753730774,-6.0267109870910645,-2.7494242191314697,-3.597015619277954,-2.6125683784484863,-3.0376343727111816,-2.880052328109741,-4.008028030395508,-2.024036407470703,-4.922235012054443,-2.3281521797180176,-1.1633288860321045,1.5063755512237549,-1.4985291957855225,0.012462060898542404,-1.1196099519729614,1.2005423307418823,-1.034850835800171,0.11786193400621414,-1.0336562395095825,2.2374885082244873,1.794243574142456,0.863725483417511
103357.wav,-118.66011810302734,-18.956153869628906,-52.27481460571289,-28.118793487548828,-29.759769439697266,-5.825217247009277,-10.994601249694824,-9.037126541137695,-21.846511840820312,-10.376995086669922,-13.549854278564453,-1.8490064144134521,-9.187541007995605,-9.504308700561523,-10.193012237548828,-12.513855934143066,-17.386993408203125,-13.017608642578125,-7.712283611297607,-3.723144054412842,-4.252782344818115,4.488809108734131,0.1732189953327179,-2.3494081497192383,-11.016188621520996,-3.5558536052703857,-5.90066385269165,-5.113976001739502,-5.869370937347412,1.1559431552886963,-10.101194381713867,-5.528324604034424,-6.113909721374512,-4.4060797691345215,-8.01002311706543,-4.430609226226807,-7.026534080505371,-5.788198947906494,-10.036513328552246,-1.2005653381347656
103438.wav,-192.1586456298828,110.95588684082031,0.10585750639438629,17.185531616210938,-2.4142038822174072,10.528406143188477,0.7850731015205383,14.390913963317871,-1.6185296773910522,6.330948352813721,-1.5182658433914185,2.9680497646331787,-4.547332286834717,-1.1945077180862427,-4.995759010314941,0.25160306692123413,-5.857803821563721,1.408024549484253,-3.456737995147705,2.149627923965454,-5.306159973144531,-1.4228501319885254,-7.218507766723633,-4.122455596923828,-8.581107139587402,-2.1678106784820557,-7.420454502105713,-2.2744154930114746,-6.583557605743408,-1.5328938961029053,-8.102724075317383,-1.933040738105774,-4.7603583335876465,-1.9299392700195312,-5.591649532318115,-1.3805501461029053,-5.728759288787842,-0.5992428064346313,-3.365694999694824,-0.9372072219848633
104327.wav,-133.08724975585938,87.5103759765625,-9.270631790161133,6.534087657928467,-11.650973320007324,-3.9403929710388184,-10.757305145263672,2.537067413330078,-8.652908325195312,0.11809688806533813,-8.22740650177002,-0.1132330447435379,-7.036596775054932,1.4578937292099,-4.2538676261901855,2.015364170074463,-3.901668071746826,3.447718620300293,-3.5729639530181885,3.0170421600341797,-3.739993095397949,2.107795238494873,-2.9254705905914307,2.457157850265503,-3.3449857234954834,2.0091490745544434,-2.4362897872924805,2.3776886463165283,-2.064772129058838,2.169672727584839,-2.501718521118164,2.473951816558838,-1.6045485734939575,2.336686611175537,-1.8003679513931274,1.988491177558899,-2.169116973876953,1.6798065900802612,-1.9775241613388062,2.0659234523773193
104625.wav,-133.34561157226562,64.54402923583984,-28.186492919921875,24.23465347290039,-13.693214416503906,5.287877082824707,-4.971158027648926,7.359066963195801,-5.244203567504883,2.6779916286468506,-6.111671447753906,-2.0846667289733887,-6.708500862121582,-0.9188764095306396,-7.8587446212768555,1.8189774751663208,-5.07622766494751,-0.7092677354812622,-3.2356629371643066,-0.8088254928588867,-4.35281229019165,0.5139024257659912,-4.400809288024902,0.9297882914543152,-0.8144460320472717,2.248979330062866,-1.1493314504623413,1.2670588493347168,-4.045243263244629,0.1534961611032486,-5.072574138641357,-0.8352706432342529,-5.188137531280518,1.1499006748199463,-4.2625732421875,-0.2471269965171814,-4.023656845092773,0.1991526484489441,-3.3963935375213623,-0.31229034066200256
104817.wav,-139.98873901367188,-9.296370506286621,-54.11149597167969,-15.076403617858887,-23.600719451904297,-10.393732070922852,0.02989841438829899,1.0954432487487793,-3.5165884494781494,0.8336901664733887,-5.196394920349121,6.076658725738525,-5.383210182189941,3.7205302715301514,-2.0412089824676514,6.134710788726807,4.80252742767334,8.653759002685547,0.43739885091781616,-1.3832528591156006,-3.871678352355957,2.563180446624756,-4.943889141082764,-0.6337783932685852,-6.959973335266113,1.6873278617858887,-1.3389720916748047,5.829923629760742,-1.5178821086883545,6.539344787597656,4.033997535705566,3.9436421394348145,-3.1480586528778076,1.0591769218444824,-1.8373674154281616,1.300431728363037,-4.640320777893066,2.501589059829712,-2.904102325439453,-1.9243032932281494
104998.wav,-233.30657958984375,36.19449234008789,-14.007213592529297,30.618505477905273,-1.1002240180969238,15.762280464172363,4.801723003387451,8.215436935424805,-8.227100372314453,1.8833330869674683,0.12035457044839859,3.8019773960113525,-3.636716604232788,3.352158308029175,-2.802783250808716,-2.415836811065674,-2.774139642715454,-2.1766765117645264,-5.571201324462891,6.204452037811279,-5.588335037231445,3.569885015487671,-2.343275785446167,4.367161273956299,-3.83794903755188,0.9609969854354858,-2.23201322555542,2.5095725059509277,-5.003933906555176,-0.31931695342063904,-3.2980940341949463,-3.2168824672698975,-0.1064789667725563,1.0129687786102295,-2.4903948307037354,1.1172393560409546,-0.49302443861961365,1.69365656375885,0.9298379421234131,2.908076286315918
105029.wav,-224.75271606445312,41.37685775756836,-18.73393440246582,26.492107391357422,-3.073640823364258,16.35812759399414,4.9387640953063965,6.478030204772949,-8.698465347290039,3.3935227394104004,1.328883409500122,3.8647067546844482,-3.5333616733551025,2.5789859294891357,-1.722304344177246,-4.7664475440979,-5.947693347930908,-2.768573760986328,-3.665113687515259,7.397143363952637,-6.122140884399414,3.202113151550293,-2.8385860919952393,4.721749305725098,-3.332486867904663,0.9301772713661194,-2.948228120803833,1.5917725563049316,-5.2830047607421875,0.43275973200798035,-3.178900718688965,-3.4089150428771973,0.3996184468269348,0.8040375113487244,-3.370213270187378,-0.11296950280666351,-0.6648495197296143,2.1890246868133545,2.3083016872406006,3.2709577083587646
105088.wav,-499.88800048828125,47.95343017578125,-8.635327339172363,-12.902796745300293,-4.363710403442383,-6.576421737670898,-9.3558931350708,-0.19000211358070374,-0.7524099946022034,2.280639171600342,-2.6431314945220947,0.11494026333093643,3.5867297649383545,3.673961877822876,6.700827598571777,5.89820671081543,2.573017120361328,1.3110607862472534,0.07555695623159409,-1.2643473148345947,-1.8290417194366455,0.922190248966217,0.5747883319854736,0.44777438044548035,0.16208180785179138,0.6236833930015564,-0.7563280463218689,0.020885545760393143,1.0712542533874512,0.5209221243858337,0.6308305263519287,1.3196935653686523,-0.39937451481819153,0.1990615874528885,-0.521651566028595,0.5530807971954346,0.9692661166191101,0.6313183307647705,0.8139066100120544,1.389750599861145
105289.wav,-337.46343994140625,73.8909683227539,4.161590099334717,7.088955879211426,-1.064160704612732,4.59105110168457,6.883682727813721,14.04000186920166,1.9004578590393066,-3.5850937366485596,-6.767204284667969,-0.2298412322998047,4.220188617706299,7.496039390563965,1.0335321426391602,-1.305200219154358,-4.872189998626709,-5.012548923492432,-2.1148722171783447,2.340848207473755,1.0740710496902466,-3.721484422683716,-3.4053313732147217,-2.7648162841796875,-2.328535556793213,-0.563621461391449,-1.5800763368606567,-2.1375248432159424,-2.476501941680908,-0.416544646024704,-0.20274145901203156,-2.0907247066497803,-5.147974491119385,-4.9043402671813965,-4.695754528045654,-1.3881655931472778,1.1230751276016235,1.532973051071167,-3.1461663246154785,-4.696020126342773
106014.wav,-169.6531524658203,138.80567932128906,-32.31898498535156,17.927356719970703,3.4051826000213623,26.268423080444336,-3.357313632965088,2.575915813446045,-10.422728538513184,4.097551345825195,-5.1121978759765625,5.715204238891602,-6.988519191741943,2.0250353813171387,-2.6041696071624756,8.804210662841797,-1.8408105373382568,3.2015633583068848,-4.0708489418029785,-2.390134572982788,-4.072827339172363,0.01259771641343832,-5.46136999130249,-0.06448043882846832,-3.676983594894409,0.6445554494857788,-5.820018768310547,-1.6518049240112305,-3.106579303741455,2.288954496383667,-2.480825901031494,1.3185460567474365,-3.3007802963256836,-1.9217922687530518,-6.515300750732422,-0.5292562246322632,-3.9080724716186523,0.20025627315044403,-3.469090223312378,-0.23639674484729767
106015.wav,-213.8143310546875,165.2661590576172,6.280924320220947,54.588356018066406,12.898290634155273,10.30463695526123,0.7248440384864807,-9.026619911193848,-30.174535751342773,-4.347641468048096,3.6241135597229004,9.998469352722168,-2.6359779834747314,8.935152053833008,-0.40061697363853455,4.058633327484131,5.282299995422363,7.078821659088135,-4.38674259185791,-5.057243347167969,-2.615074396133423,-8.865473747253418,-6.544720649719238,-1.9604108333587646,1.1935780048370361,-0.8751156330108643,-3.8675034046173096,-0.1691352277994156,-5.007892608642578,-6.759617805480957,-1.8619065284729004,9.688755989074707,-4.1660284996032715,-5.117738246917725,0.13226620852947235,-0.4515496492385864,-2.8211758136749268,0.6473637819290161,-2.119201183319092,-2.2071197032928467
106955.wav,-276.16436767578125,62.72502136230469,-7.433273792266846,25.40702247619629,-8.418549537658691,21.48990821838379,6.032921314239502,21.319744110107422,5.358055114746094,12.241852760314941,7.67767333984375,12.783246040344238,5.1446943283081055,8.315699577331543,1.8432602882385254,9.322368621826172,2.592684030532837,0.5996105074882507,5.03485107421875,3.4793899059295654,-1.0517842769622803,3.8213021755218506,1.6876933574676514,2.2620978355407715,-1.5801280736923218,2.773081064224243,-0.8576929569244385,1.0792402029037476,0.5883748531341553,0.49238720536231995,2.821784496307373,1.580156922340393,-1.5118330717086792,2.20755934715271,-0.1307150274515152,2.7221057415008545,-0.5984418988227844,2.48700213432312,0.438594251871109,1.4130080938339233
107090.wav,-266.4389953613281,108.298583984375,-6.82031774520874,22.376426696777344,-2.2704880237579346,0.5501487255096436,-5.394038677215576,2.716984272003174,-10.04531192779541,5.859353065490723,-4.766711235046387,4.929102897644043,-3.008852958679199,1.2062329053878784,-4.411454200744629,-0.31761106848716736,-4.8469438552856445,-0.13968347012996674,-3.1778290271759033,-1.5682755708694458,-5.543830871582031,-0.3557110130786896,-5.823610305786133,0.347555011510849,-4.324016094207764,-0.8608003854751587,-1.1327186822891235,2.4930262565612793,-2.7399628162384033,1.642209529876709,-3.543715476989746,2.7781171798706055,-1.9322890043258667,0.5919306874275208,-2.988075017929077,-0.06794165819883347,-3.4302563667297363,-0.574050784111023,-1.6970000267028809,1.3247206211090088
107190.wav,-244.2808074951172,158.42327880859375,20.244821548461914,-10.684555053710938,-15.662020683288574,31.264808654785156,-21.29076385498047,-6.377431392669678,5.5822343826293945,-9.099569320678711,-0.403518944978714,2.418717622756958,-0.15131372213363647,-1.7050966024398804,1.0358154773712158,9.584659576416016,20.90111541748047,15.09485912322998,4.448493003845215,9.198766708374023,5.200007915496826,1.1564308404922485,-2.846738815307617,1.6662425994873047,-1.3498002290725708,-5.231058120727539,-0.660628080368042,5.648589134216309,-4.823741436004639,-0.7357898354530334,-0.13576112687587738,6.638647079467773,-0.6785391569137573,2.6912596225738525,1.9214956760406494,0.2825167775154114,-3.5436184406280518,0.6676970720291138,-4.3307318687438965,0.6251258850097656
107228.wav,-231.9739227294922,77.75304412841797,1.374845266342163,31.587488174438477,10.83452033996582,26.315223693847656,26.645299911499023,12.085358619689941,4.114746570587158,0.8011667728424072,3.7584755420684814,-3.1648354530334473,-4.164395332336426,0.14303971827030182,-3.0508317947387695,2.3737854957580566,-5.70597505569458,1.1390109062194824,-6.433492183685303,-0.2993183135986328,-4.978156089782715,0.8090178370475769,-6.367769718170166,1.907902717590332,-1.9398990869522095,-0.8892812728881836,-2.7109317779541016,-0.8109357953071594,-4.732169151306152,1.6280092000961304,-3.0648345947265625,1.2031500339508057,-5.536120891571045,2.3323283195495605,-3.846691131591797,2.9169974327087402,-5.473789215087891,1.51376473903656,-4.946308135986328,0.9607816338539124
107357.wav,-254.7965087890625,122.13370513916016,3.469320058822632,4.030142307281494,16.879301071166992,25.335847854614258,1.3945574760437012,19.520620346069336,13.97944450378418,2.78483510017395,3.4433116912841797,6.341252326965332,0.0030756883788853884,4.710415840148926,8.542244911193848,3.463947296142578,0.6256893277168274,8.551568031311035,-3.157893180847168,-3.1120765209198,2.5293002128601074,10.945549964904785,3.242828845977783,3.2507317066192627,5.615019798278809,3.2426939010620117,-1.9729516506195068,4.389184474945068,0.5897330045700073,6.091385841369629,2.2858099937438965,6.582842826843262,-2.1095356941223145,4.119500637054443,0.2018945962190628,1.9775974750518799,-2.006704092025757,1.635799527168274,2.411273241043091,-1.3971900939941406
107842.wav,-103.4743423461914,0.018452594056725502,-12.718923568725586,14.864371299743652,0.015997035428881645,5.404324054718018,-1.9921658039093018,0.1919587105512619,2.5252699851989746,6.007541656494141,-0.41354069113731384,0.2998614013195038,-2.518073081970215,-2.171712875366211,-9.904147148132324,-0.41748934984207153,-7.8298468589782715,4.830139636993408,-4.123973369598389,0.2767570912837982,-5.90717077255249,1.3194140195846558,-4.7523512840271,-1.0139658451080322,-3.1116740703582764,2.2400991916656494,-7.848609924316406,-0.819905698299408,-5.087233066558838,1.0900861024856567,-7.729797840118408,0.9146517515182495,-3.535645008087158,1.6825729608535767,-2.9802491664886475,1.5660490989685059,-2.5749547481536865,2.8990859985351562,-2.841195821762085,0.30695292353630066
108041.wav,-109.72742462158203,95.20089721679688,-34.00760269165039,26.00628662109375,-16.50950813293457,6.407286167144775,-10.859365463256836,-2.479797601699829,-16.040348052978516,-2.2344517707824707,-7.822474479675293,6.001348495483398,-9.250388145446777,9.821227073669434,7.0203962326049805,6.6803812980651855,-0.23653490841388702,0.4048943817615509,-6.126135349273682,-1.1322462558746338,-3.755032777786255,1.2267518043518066,-2.0054821968078613,-0.37626388669013977,-3.202333688735962,3.7509632110595703,0.9953404068946838,3.1210057735443115,2.9764509201049805,7.644851207733154,4.597544193267822,5.189609050750732,1.441508412361145,1.7415519952774048,-5.20888090133667,-1.8815081119537354,-5.645137786865234,1.8618407249450684,1.248672366142273,4.197622776031494
108187.wav,-254.47303771972656,203.50791931152344,-42.27811050415039,1.6910862922668457,-2.2267191410064697,-33.850982666015625,-2.4833860397338867,-18.381677627563477,-22.9670467376709,-7.379094123840332,-17.35939598083496,-5.947380065917969,-0.6380513310432434,-13.09639835357666,-11.898876190185547,-16.570829391479492,-15.156220436096191,-2.492192029953003,0.5128034353256226,1.8506426811218262,-0.892528772354126,-2.4742796421051025,3.9854624271392822,2.2849903106689453,-0.888644814491272,1.024143099784851,1.6887580156326294,4.472309112548828,4.511738300323486,2.625725507736206,2.779006004333496,-0.4651956260204315,-2.2237298488616943,-2.350402355194092,-4.442490577697754,-3.5546436309814453,-2.8931851387023926,-1.9984486103057861,2.9016685485839844,5.8572468757629395
108357.wav,-283.400390625,159.2178192138672,-5.533478736877441,8.871417045593262,-8.760880470275879,7.925130367279053,-7.096086025238037,-1.1427401304244995,-7.630239486694336,-3.397435426712036,-7.596582412719727,-3.4358627796173096,-9.742635726928711,-6.417438507080078,-7.426128387451172,-1.4431437253952026,-7.8963303565979,-6.581442356109619,-9.011859893798828,-1.1664512157440186,-1.454115390777588,3.315416097640991,-1.8710154294967651,2.0648322105407715,-1.7850146293640137,2.192901611328125,-1.9900492429733276,1.8840161561965942,-1.5514131784439087,1.8726139068603516,-0.024327410385012627,5.372134208679199,4.585061550140381,7.238831043243408,2.4937572479248047,4.161192893981934,0.28698915243148804,1.8265684843063354,-2.150890827178955,0.8646305203437805
